User_ID,Brand_ID,Path_Str,Converted,Path_Length
U_B09_07049,B09,Influencer Blog > Marketplace,False,2
U_B09_07050,B09,Google Search > YouTube > Influencer Blog > Google Search,False,4
U_B09_07051,B09,Instagram > YouTube,False,2
U_B09_07052,B09,YouTube > Marketplace,False,2
U_B09_07053,B09,YouTube > Marketplace,False,2
U_B09_07054,B09,Influencer Blog > Instagram > Marketplace > Instagram > Marketplace,False,5
U_B09_07055,B09,Influencer Blog > Marketplace > Google Search > Influencer Blog > YouTube > Google Search,False,6
U_B09_07056,B09,Instagram > YouTube,False,2
U_B09_07057,B09,Google Search > Marketplace > Instagram > YouTube > Google Search > YouTube,False,6
U_B09_07058,B09,Google Search > Influencer Blog > Google Search > Influencer Blog > Google Search > Influencer Blog,False,6
U_B09_07059,B09,Google Search,False,1
U_B09_07060,B09,Instagram > YouTube > Influencer Blog > Google Search,False,4
U_B09_07061,B09,Marketplace,False,1
U_B09_07062,B09,YouTube > Google Search > YouTube,False,3
U_B09_07063,B09,Marketplace > Influencer Blog > Marketplace > Google Search,False,4
U_B09_07064,B09,Google Search > YouTube > Marketplace,False,3
U_B09_07065,B09,YouTube > Instagram > Influencer Blog > Google Search,False,4
U_B09_07066,B09,Instagram,False,1
U_B09_07067,B09,Google Search,False,1
U_B09_07068,B09,Google Search > YouTube > Marketplace > YouTube > Instagram,False,5
U_B09_07069,B09,Marketplace > Influencer Blog > Instagram,False,3
U_B09_07070,B09,Influencer Blog > Google Search,False,2
U_B09_07071,B09,Google Search > YouTube,False,2
U_B09_07072,B09,Marketplace > YouTube > Google Search,False,3
U_B09_07073,B09,Marketplace > Google Search,False,2
U_B09_07074,B09,Marketplace,False,1
U_B09_07075,B09,YouTube > Google Search > YouTube,False,3
U_B09_07076,B09,Instagram > YouTube > Marketplace > Influencer Blog,False,4
U_B09_07077,B09,Instagram > Google Search > Influencer Blog > Google Search,False,4
U_B09_07078,B09,Instagram > Marketplace > Influencer Blog,False,3
U_B09_07079,B09,Influencer Blog,False,1
U_B09_07080,B09,Google Search > YouTube > Google Search > Instagram > Influencer Blog,False,5
U_B09_07081,B09,Instagram > Influencer Blog > Instagram > Google Search > Influencer Blog,False,5
U_B09_07082,B09,Marketplace > Influencer Blog > YouTube > Influencer Blog > YouTube,False,5
U_B09_07083,B09,Google Search > Instagram,False,2
U_B09_07084,B09,YouTube,False,1
U_B09_07085,B09,Google Search > Instagram,False,2
U_B09_07086,B09,YouTube > Influencer Blog > YouTube > Influencer Blog,False,4
U_B09_07087,B09,YouTube > Influencer Blog > YouTube > Google Search > Influencer Blog,False,5
U_B09_07088,B09,Influencer Blog > Marketplace > Google Search,False,3
U_B09_07089,B09,Instagram,False,1
U_B09_07090,B09,Google Search > Influencer Blog > Google Search > Influencer Blog > Google Search,False,5
U_B09_07091,B09,Google Search > Marketplace,False,2
U_B09_07092,B09,Influencer Blog > Instagram,False,2
U_B09_07093,B09,Instagram > Google Search > YouTube,False,3
U_B09_07094,B09,Google Search > Instagram > Google Search,False,3
U_B09_07095,B09,Marketplace > Google Search > Marketplace > Instagram > YouTube,False,5
U_B09_07096,B09,Marketplace > Google Search,False,2
U_B09_07097,B09,Marketplace > YouTube > Instagram > Influencer Blog > Instagram,False,5
U_B09_07098,B09,Influencer Blog,False,1
U_B09_07099,B09,Instagram,False,1
U_B09_07100,B09,Google Search > YouTube > Marketplace > Instagram,False,4
U_B09_07101,B09,Influencer Blog > Instagram > Google Search > Instagram > YouTube,False,5
U_B09_07102,B09,Google Search,False,1
U_B09_07103,B09,YouTube,False,1
U_B09_07104,B09,Instagram > Google Search,False,2
U_B09_07105,B09,Influencer Blog > YouTube,False,2
U_B09_07106,B09,Instagram > Google Search,False,2
U_B09_07107,B09,YouTube,False,1
U_B09_07108,B09,Influencer Blog > Instagram > Influencer Blog > Instagram > Marketplace,False,5
U_B09_07109,B09,YouTube > Google Search > Instagram > Marketplace,False,4
U_B09_07110,B09,Instagram > YouTube > Google Search > Instagram > Influencer Blog > Google Search,False,6
U_B09_07111,B09,Marketplace,False,1
U_B09_07112,B09,YouTube > Influencer Blog,False,2
U_B09_07113,B09,Marketplace > Google Search > Influencer Blog > Google Search,False,4
U_B09_07114,B09,Influencer Blog > YouTube > Google Search,False,3
U_B09_07115,B09,Instagram > Marketplace,False,2
U_B09_07116,B09,Instagram > YouTube > Instagram > Google Search > Influencer Blog,False,5
U_B09_07117,B09,YouTube > Instagram > Influencer Blog > Instagram,False,4
U_B09_07118,B09,Instagram > Marketplace > Instagram > Marketplace > YouTube,False,5
U_B09_07119,B09,YouTube,False,1
U_B09_07120,B09,Influencer Blog > Instagram,False,2
U_B09_07121,B09,Google Search > Instagram > YouTube > Marketplace > Google Search,False,5
U_B09_07122,B09,Instagram > Marketplace > Instagram > Influencer Blog > Marketplace,False,5
U_B09_07123,B09,Influencer Blog > Google Search,False,2
U_B09_07124,B09,Marketplace > Influencer Blog > Marketplace,False,3
U_B09_07125,B09,Google Search,False,1
U_B09_07126,B09,YouTube > Influencer Blog > Instagram > Google Search > Instagram,False,5
U_B09_07127,B09,Instagram > Marketplace,False,2
U_B09_07128,B09,YouTube > Instagram > Marketplace,False,3
U_B09_07129,B09,Influencer Blog > Marketplace > Instagram > Marketplace,False,4
U_B09_07130,B09,Influencer Blog > Google Search,False,2
U_B09_07131,B09,YouTube > Marketplace > Instagram,False,3
U_B09_07132,B09,Instagram > YouTube > Marketplace > Influencer Blog,False,4
U_B09_07133,B09,Influencer Blog > Google Search,False,2
U_B09_07134,B09,YouTube > Instagram > Influencer Blog > Instagram > Marketplace,False,5
U_B09_07135,B09,Marketplace > Google Search,False,2
U_B09_07136,B09,YouTube > Google Search > YouTube,False,3
U_B09_07137,B09,Marketplace > YouTube,False,2
U_B09_07138,B09,Google Search > Instagram > Marketplace,False,3
U_B09_07139,B09,Marketplace > Influencer Blog > Marketplace,False,3
U_B09_07140,B09,Google Search > Instagram > Influencer Blog,False,3
U_B09_07141,B09,Instagram > Influencer Blog > Marketplace > YouTube > Instagram > YouTube > Google Search > Instagram > Google Search > YouTube > Google Search > Instagram > Google Search > Influencer Blog > YouTube > Influencer Blog > Marketplace > YouTube > Influencer Blog > YouTube > Google Search > Marketplace > Influencer Blog > Marketplace > Instagram > Marketplace > Instagram > Google Search > YouTube > Google Search > Marketplace > Google Search > Influencer Blog > Marketplace > Google Search > Marketplace > Influencer Blog,False,37
U_B09_07142,B09,YouTube > Influencer Blog > Marketplace > Google Search > Influencer Blog,False,5
U_B09_07143,B09,Instagram > Influencer Blog > Instagram > Google Search > YouTube,False,5
U_B09_07144,B09,Google Search > Influencer Blog > Marketplace > Instagram,False,4
U_B09_07145,B09,Instagram,False,1
U_B09_07146,B09,Marketplace,False,1
U_B09_07147,B09,Google Search,False,1
U_B09_07148,B09,Marketplace > Influencer Blog > Instagram > Google Search,False,4
U_B09_07149,B09,YouTube,False,1
U_B09_07150,B09,YouTube > Instagram,False,2
U_B09_07151,B09,Instagram > Marketplace > YouTube,False,3
U_B09_07152,B09,YouTube > Influencer Blog > Google Search > Influencer Blog,False,4
U_B09_07153,B09,Instagram > Google Search,False,2
U_B09_07154,B09,YouTube > Marketplace,False,2
U_B09_07155,B09,Influencer Blog > Instagram > Influencer Blog,False,3
U_B09_07156,B09,YouTube > Instagram,False,2
U_B09_07157,B09,Instagram > Marketplace > Influencer Blog,False,3
U_B09_07158,B09,Marketplace > Google Search > Influencer Blog > Marketplace,False,4
U_B09_07159,B09,Instagram > YouTube > Google Search,False,3
U_B09_07160,B09,Influencer Blog > Google Search,False,2
U_B09_07161,B09,Marketplace > YouTube > Google Search > Influencer Blog,False,4
U_B09_07162,B09,Google Search > Marketplace > YouTube > Google Search > Instagram > Marketplace,True,6
U_B09_07163,B09,YouTube > Google Search > YouTube > Instagram > Influencer Blog > Marketplace,False,6
U_B09_07164,B09,Google Search > Influencer Blog > Instagram,False,3
U_B09_07165,B09,Google Search > YouTube > Marketplace,False,3
U_B09_07166,B09,Google Search > Marketplace > YouTube > Influencer Blog,False,4
U_B09_07167,B09,Influencer Blog > Google Search > YouTube > Influencer Blog > Marketplace,False,5
U_B09_07168,B09,Instagram > Influencer Blog,False,2
U_B09_07169,B09,YouTube > Google Search > Marketplace > YouTube,False,4
U_B09_07170,B09,Marketplace > Instagram > Marketplace > Google Search,False,4
U_B09_07171,B09,YouTube,False,1
U_B09_07172,B09,Instagram > Influencer Blog,False,2
U_B09_07173,B09,Influencer Blog > Marketplace > Instagram > Google Search > YouTube,False,5
U_B09_07174,B09,Google Search > Marketplace > Google Search > Marketplace > Google Search > Marketplace,False,6
U_B09_07175,B09,Instagram > YouTube,False,2
U_B09_07176,B09,Google Search > Instagram,False,2
U_B09_07177,B09,Instagram > Marketplace > Google Search > Instagram > Influencer Blog > YouTube > Marketplace > Instagram > Influencer Blog > Google Search > YouTube > Instagram > YouTube > Instagram > YouTube > Instagram > Influencer Blog > Instagram > Google Search > Instagram > YouTube > Google Search > Marketplace > YouTube > Marketplace > YouTube > Influencer Blog > Google Search > YouTube > Marketplace > Influencer Blog,False,31
U_B09_07178,B09,Influencer Blog > Google Search > YouTube > Marketplace > YouTube,False,5
U_B09_07179,B09,Marketplace > Influencer Blog > Google Search,False,3
U_B09_07180,B09,Instagram > Google Search > YouTube,False,3
U_B09_07181,B09,Influencer Blog > Marketplace > Google Search,False,3
U_B09_07182,B09,Google Search,False,1
U_B09_07183,B09,YouTube > Instagram,False,2
U_B09_07184,B09,Marketplace > Influencer Blog > YouTube,False,3
U_B09_07185,B09,Influencer Blog,False,1
U_B09_07186,B09,Instagram > Google Search,False,2
U_B09_07187,B09,Marketplace > Influencer Blog > YouTube,False,3
U_B09_07188,B09,Marketplace > Influencer Blog > Instagram > Marketplace > Google Search,False,5
U_B09_07189,B09,Instagram > Google Search,False,2
U_B09_07190,B09,Marketplace > YouTube > Google Search,False,3
U_B09_07191,B09,Influencer Blog > Marketplace > Influencer Blog > YouTube,False,4
U_B09_07192,B09,YouTube > Influencer Blog > Instagram,False,3
U_B09_07193,B09,Influencer Blog,False,1
U_B09_07194,B09,Google Search,False,1
U_B09_07195,B09,Influencer Blog > YouTube > Google Search,False,3
U_B09_07196,B09,Influencer Blog > YouTube,False,2
U_B09_07197,B09,Google Search > YouTube > Marketplace,False,3
U_B09_07198,B09,Instagram > YouTube > Marketplace > Instagram,False,4
U_B09_07199,B09,YouTube > Google Search > Influencer Blog > Marketplace,False,4
U_B09_07200,B09,Instagram > YouTube > Influencer Blog,False,3
U_B09_07201,B09,Influencer Blog > Instagram,False,2
U_B09_07202,B09,Instagram > Influencer Blog > YouTube > Influencer Blog > Instagram,False,5
U_B09_07203,B09,Influencer Blog,False,1
U_B09_07204,B09,Instagram > Influencer Blog > Google Search > Influencer Blog > Marketplace,False,5
U_B09_07205,B09,Marketplace > YouTube > Google Search > Influencer Blog > Marketplace,False,5
U_B09_07206,B09,Marketplace > Google Search > Influencer Blog > YouTube > Marketplace > Instagram,False,6
U_B09_07207,B09,YouTube,False,1
U_B09_07208,B09,Marketplace,False,1
U_B09_07209,B09,Google Search > YouTube > Google Search > Marketplace > Instagram > YouTube,False,6
U_B09_07210,B09,Marketplace,False,1
U_B09_07211,B09,YouTube > Marketplace,False,2
U_B09_07212,B09,Marketplace > YouTube,False,2
U_B09_07213,B09,Google Search > Instagram,False,2
U_B09_07214,B09,YouTube,False,1
U_B09_07215,B09,Google Search > YouTube > Influencer Blog,False,3
U_B09_07216,B09,Influencer Blog > Marketplace,False,2
U_B09_07217,B09,YouTube > Instagram > Influencer Blog > Google Search > Influencer Blog,False,5
U_B09_07218,B09,Google Search > Instagram > Influencer Blog,False,3
U_B09_07219,B09,Google Search > Marketplace,False,2
U_B09_07220,B09,Instagram > YouTube > Influencer Blog,False,3
U_B09_07221,B09,YouTube,False,1
U_B09_07222,B09,Instagram > Google Search,False,2
U_B09_07223,B09,YouTube > Influencer Blog > Marketplace,False,3
U_B09_07224,B09,Google Search > Instagram,False,2
U_B09_07225,B09,Marketplace > Google Search > YouTube > Instagram > Marketplace,False,5
U_B09_07226,B09,Marketplace > Google Search > Marketplace,False,3
U_B09_07227,B09,Influencer Blog > Instagram > Marketplace > Influencer Blog > YouTube,False,5
U_B09_07228,B09,Instagram,False,1
U_B09_07229,B09,Influencer Blog > Google Search > Marketplace > Instagram > Influencer Blog,False,5
U_B09_07230,B09,Marketplace,False,1
U_B09_07231,B09,Influencer Blog > Instagram > YouTube,False,3
U_B09_07232,B09,Influencer Blog > Marketplace,False,2
U_B09_07234,B09,Google Search > Instagram > Influencer Blog,False,3
U_B09_07235,B09,Influencer Blog,False,1
U_B09_07236,B09,Google Search,False,1
U_B09_07237,B09,Marketplace > YouTube > Instagram > Influencer Blog,False,4
U_B09_07238,B09,Instagram > Marketplace > YouTube > Google Search,False,4
U_B09_07239,B09,Google Search,False,1
U_B09_07240,B09,Influencer Blog > Instagram,False,2
U_B09_07241,B09,Marketplace > YouTube > Google Search > Instagram,False,4
U_B09_07242,B09,YouTube > Marketplace > Google Search > YouTube,False,4
U_B09_07243,B09,Instagram,False,1
U_B09_07244,B09,Google Search > Influencer Blog > Google Search,False,3
U_B09_07245,B09,Influencer Blog > Marketplace > Google Search > Marketplace > Instagram,False,5
U_B09_07246,B09,Marketplace,False,1
U_B09_07247,B09,YouTube,False,1
U_B09_07248,B09,Influencer Blog > Google Search > YouTube,False,3
U_B09_07249,B09,Instagram > Influencer Blog,False,2
U_B09_07250,B09,Marketplace > Instagram > Google Search,False,3
U_B09_07251,B09,YouTube > Marketplace,False,2
U_B09_07252,B09,Google Search > Influencer Blog > Instagram > Influencer Blog > Marketplace,False,5
U_B09_07253,B09,Google Search > Instagram,False,2
U_B09_07254,B09,Instagram > Google Search > Instagram > Google Search > YouTube,False,5
U_B09_07255,B09,Marketplace,False,1
U_B09_07256,B09,YouTube > Instagram,False,2
U_B09_07257,B09,Google Search > Instagram > Google Search > Marketplace,False,4
U_B09_07258,B09,Influencer Blog > Instagram > Marketplace,False,3
U_B09_07259,B09,Marketplace > Google Search,False,2
U_B09_07260,B09,Marketplace > Influencer Blog > Instagram > Marketplace > Influencer Blog,False,5
U_B09_07261,B09,Google Search > YouTube > Instagram,False,3
U_B09_07262,B09,Marketplace,False,1
U_B09_07264,B09,Influencer Blog,False,1
U_B09_07265,B09,YouTube > Marketplace > Influencer Blog > YouTube > Instagram,False,5
U_B09_07266,B09,YouTube > Instagram,False,2
U_B09_07267,B09,Instagram > Google Search > Instagram,False,3
U_B09_07268,B09,Instagram > Marketplace,False,2
U_B09_07269,B09,Google Search,False,1
U_B09_07270,B09,YouTube,False,1
U_B09_07271,B09,YouTube > Influencer Blog > YouTube > Google Search,False,4
U_B09_07272,B09,Instagram > YouTube,False,2
U_B09_07273,B09,Influencer Blog > Marketplace > YouTube > Instagram,False,4
U_B09_07274,B09,Google Search > Influencer Blog > Google Search > Marketplace,False,4
U_B09_07275,B09,YouTube > Marketplace > Influencer Blog > YouTube,False,4
U_B09_07276,B09,Google Search > Influencer Blog,False,2
U_B09_07277,B09,YouTube,False,1
U_B09_07278,B09,YouTube > Marketplace > Instagram > YouTube > Marketplace,False,5
U_B09_07279,B09,Influencer Blog,False,1
U_B09_07280,B09,Instagram > YouTube,False,2
U_B09_07281,B09,YouTube > Instagram > Google Search > Marketplace > Google Search,False,5
U_B09_07282,B09,Instagram,False,1
U_B09_07283,B09,Instagram > Google Search > Instagram,False,3
U_B09_07284,B09,Marketplace,False,1
U_B09_07285,B09,YouTube,False,1
U_B09_07286,B09,Marketplace > Instagram,False,2
U_B09_07287,B09,Instagram > Influencer Blog,False,2
U_B09_07288,B09,Influencer Blog > YouTube > Google Search > YouTube,False,4
U_B09_07289,B09,YouTube > Google Search > Instagram > Google Search,False,4
U_B09_07290,B09,Instagram > YouTube > Marketplace,False,3
U_B09_07291,B09,Instagram > Influencer Blog,False,2
U_B09_07292,B09,Google Search > YouTube,False,2
U_B09_07293,B09,Instagram > Google Search > Instagram,False,3
U_B09_07294,B09,Google Search > Marketplace > Instagram > YouTube > Instagram,False,5
U_B09_07295,B09,Instagram > Google Search > Influencer Blog > YouTube,False,4
U_B09_07296,B09,Marketplace > YouTube > Marketplace > Influencer Blog,False,4
U_B09_07297,B09,Marketplace > YouTube,False,2
U_B09_07298,B09,YouTube,False,1
U_B09_07299,B09,Influencer Blog > YouTube,False,2
U_B09_07300,B09,Influencer Blog > Marketplace > Google Search,False,3
U_B09_07301,B09,Marketplace > Google Search > Marketplace > YouTube > Influencer Blog,False,5
U_B09_07302,B09,Marketplace,False,1
U_B09_07303,B09,Marketplace,False,1
U_B09_07304,B09,Marketplace > Influencer Blog > Instagram > Google Search > Marketplace,False,5
U_B09_07305,B09,Instagram > Influencer Blog > Google Search,False,3
U_B09_07306,B09,Google Search > Influencer Blog,False,2
U_B09_07307,B09,Influencer Blog > YouTube > Influencer Blog,False,3
U_B09_07308,B09,Instagram > Google Search > YouTube,False,3
U_B09_07309,B09,Influencer Blog,False,1
U_B09_07310,B09,YouTube > Instagram > YouTube > Google Search > Marketplace,False,5
U_B09_07311,B09,Google Search,False,1
U_B09_07312,B09,YouTube > Marketplace > Google Search > Influencer Blog > Instagram,False,5
U_B09_07313,B09,Google Search > Influencer Blog,False,2
U_B09_07314,B09,Google Search,False,1
U_B09_07315,B09,YouTube > Influencer Blog > Marketplace > Google Search > Instagram > Influencer Blog,False,6
U_B09_07316,B09,Instagram > Influencer Blog > YouTube > Google Search,False,4
U_B09_07317,B09,Google Search > Marketplace > YouTube > Google Search,False,4
U_B09_07318,B09,YouTube > Marketplace,False,2
U_B09_07319,B09,YouTube > Influencer Blog > Instagram,False,3
U_B09_07320,B09,Google Search,False,1
U_B09_07321,B09,Google Search > Marketplace > Influencer Blog > Google Search,False,4
U_B09_07322,B09,Instagram > Influencer Blog,False,2
U_B09_07323,B09,YouTube > Marketplace,False,2
U_B09_07324,B09,Marketplace > Instagram > Marketplace,True,3
U_B09_07325,B09,Instagram > YouTube > Marketplace > Instagram > YouTube,False,5
U_B09_07326,B09,Instagram > Marketplace > Influencer Blog,False,3
U_B09_07327,B09,Google Search > Instagram > Influencer Blog,False,3
U_B09_07328,B09,YouTube > Instagram > Google Search > Influencer Blog,False,4
U_B09_07329,B09,Google Search > Influencer Blog > Marketplace > Google Search > YouTube,False,5
U_B09_07330,B09,Marketplace,False,1
U_B09_07331,B09,Marketplace,False,1
U_B09_07332,B09,Instagram > Influencer Blog > YouTube > Marketplace,False,4
U_B09_07333,B09,Marketplace > Influencer Blog > Marketplace > Influencer Blog > Marketplace,False,5
U_B09_07334,B09,YouTube > Influencer Blog > Google Search > YouTube,False,4
U_B09_07335,B09,Marketplace > Google Search > Influencer Blog > Instagram,False,4
U_B09_07336,B09,Marketplace > YouTube > Marketplace > YouTube,False,4
U_B09_07337,B09,Google Search,False,1
U_B09_07338,B09,Marketplace > YouTube > Instagram,False,3
U_B09_07339,B09,Google Search > Marketplace,False,2
U_B09_07340,B09,Influencer Blog > Google Search > Instagram,False,3
U_B09_07341,B09,YouTube > Google Search > Marketplace,False,3
U_B09_07342,B09,Marketplace,False,1
U_B09_07343,B09,Marketplace > Influencer Blog > Marketplace,False,3
U_B09_07344,B09,Influencer Blog > Instagram > Google Search > Marketplace,False,4
U_B09_07345,B09,Marketplace > Instagram,False,2
U_B09_07346,B09,Google Search > Instagram > Google Search > Instagram,False,4
U_B09_07347,B09,Google Search,False,1
U_B09_07348,B09,YouTube > Influencer Blog > Marketplace > Influencer Blog > Marketplace > YouTube,False,6
U_B09_07349,B09,Marketplace > YouTube > Marketplace > Influencer Blog,False,4
U_B09_07350,B09,Marketplace > YouTube > Instagram > Marketplace > Google Search,False,5
U_B09_07351,B09,Influencer Blog,False,1
U_B09_07352,B09,Google Search > Marketplace,False,2
U_B09_07353,B09,Google Search > YouTube > Instagram > Marketplace > Influencer Blog > YouTube,False,6
U_B09_07354,B09,Instagram > YouTube,False,2
U_B09_07355,B09,Influencer Blog > YouTube > Instagram > YouTube,False,4
U_B09_07356,B09,YouTube > Marketplace > Google Search > YouTube,False,4
U_B09_07357,B09,Marketplace > Influencer Blog > Instagram,False,3
U_B09_07358,B09,YouTube > Influencer Blog > Google Search,False,3
U_B09_07359,B09,Influencer Blog > YouTube > Google Search > YouTube > Marketplace,False,5
U_B09_07360,B09,YouTube > Instagram > Influencer Blog,False,3
U_B09_07361,B09,Google Search > YouTube > Influencer Blog,False,3
U_B09_07362,B09,Google Search > Marketplace,False,2
U_B09_07363,B09,Google Search > YouTube > Google Search,False,3
U_B09_07364,B09,Influencer Blog,False,1
U_B09_07365,B09,Instagram > Google Search,False,2
U_B09_07366,B09,Instagram,False,1
U_B09_07367,B09,YouTube > Influencer Blog > Google Search > YouTube,False,4
U_B09_07368,B09,Influencer Blog > YouTube > Instagram,False,3
U_B09_07369,B09,Instagram > YouTube > Marketplace,False,3
U_B09_07370,B09,Marketplace,False,1
U_B09_07371,B09,Influencer Blog > Marketplace > Influencer Blog,False,3
U_B09_07372,B09,Marketplace > Google Search,False,2
U_B09_07373,B09,YouTube > Google Search > Influencer Blog > Google Search,False,4
U_B09_07374,B09,Google Search,False,1
U_B09_07375,B09,Google Search > Marketplace > Instagram,False,3
U_B09_07376,B09,Influencer Blog > Google Search > Influencer Blog,False,3
U_B09_07377,B09,Google Search > Influencer Blog > YouTube > Google Search > Instagram,False,5
U_B09_07378,B09,Google Search > YouTube,False,2
U_B09_07379,B09,Influencer Blog > Google Search > YouTube,False,3
U_B09_07380,B09,Marketplace > YouTube > Google Search > Marketplace,True,4
U_B09_07381,B09,Marketplace,False,1
U_B09_07382,B09,Google Search > Instagram > Influencer Blog > Instagram > Google Search,False,5
U_B09_07383,B09,Influencer Blog > Instagram > YouTube,False,3
U_B09_07384,B09,Instagram > Influencer Blog,False,2
U_B09_07386,B09,Google Search > Influencer Blog > YouTube > Google Search > Instagram > Influencer Blog,False,6
U_B09_07387,B09,Marketplace > Influencer Blog > Google Search,False,3
U_B09_07388,B09,Google Search > YouTube,False,2
U_B09_07389,B09,Google Search > Influencer Blog > YouTube > Instagram > Influencer Blog,False,5
U_B09_07390,B09,YouTube,False,1
U_B09_07391,B09,Google Search > Influencer Blog > Instagram > YouTube,False,4
U_B09_07392,B09,Influencer Blog,False,1
U_B09_07393,B09,Google Search > YouTube > Marketplace > YouTube,False,4
U_B09_07394,B09,Google Search > Marketplace,False,2
U_B09_07395,B09,Google Search,False,1
U_B09_07396,B09,Google Search > Marketplace > Instagram > YouTube,False,4
U_B09_07397,B09,Influencer Blog,False,1
U_B09_07398,B09,Google Search > Instagram > YouTube > Instagram > Google Search,False,5
U_B09_07399,B09,Influencer Blog,False,1
U_B09_07400,B09,Instagram > Influencer Blog > Marketplace,False,3
U_B09_07401,B09,YouTube > Influencer Blog > YouTube,False,3
U_B09_07402,B09,Google Search > Influencer Blog > Marketplace > Influencer Blog,False,4
U_B09_07403,B09,YouTube > Influencer Blog > YouTube > Google Search > Influencer Blog,False,5
U_B09_07404,B09,Google Search > Marketplace,False,2
U_B09_07405,B09,Influencer Blog,False,1
U_B09_07406,B09,Influencer Blog > Instagram > YouTube > Instagram,False,4
U_B09_07407,B09,YouTube,False,1
U_B09_07408,B09,Google Search > Marketplace > Influencer Blog > Marketplace,True,4
U_B09_07409,B09,Instagram > Influencer Blog,False,2
U_B09_07410,B09,Marketplace > Influencer Blog > Instagram > Google Search,False,4
U_B09_07411,B09,Instagram,False,1
U_B09_07412,B09,YouTube > Marketplace > Influencer Blog > Marketplace > Instagram,False,5
U_B09_07413,B09,Marketplace,False,1
U_B09_07414,B09,Influencer Blog > Google Search > Instagram,False,3
U_B09_07415,B09,Instagram > Google Search,False,2
U_B09_07416,B09,Influencer Blog,False,1
U_B09_07417,B09,Influencer Blog > YouTube > Instagram,False,3
U_B09_07418,B09,YouTube > Influencer Blog > Google Search > YouTube > Google Search,False,5
U_B09_07419,B09,Marketplace > Instagram > YouTube > Google Search,False,4
U_B09_07420,B09,Instagram > YouTube > Instagram > Marketplace > YouTube,False,5
U_B09_07421,B09,Instagram > Google Search > YouTube,False,3
U_B09_07422,B09,Influencer Blog,False,1
U_B09_07423,B09,Instagram > Marketplace > Influencer Blog > Marketplace > Google Search > Marketplace,False,6
U_B09_07424,B09,Instagram > Marketplace > YouTube > Marketplace > Influencer Blog,False,5
U_B09_07425,B09,Marketplace > Influencer Blog,False,2
U_B09_07426,B09,YouTube,False,1
U_B09_07427,B09,Instagram > Marketplace > Google Search > YouTube > Google Search,False,5
U_B09_07428,B09,YouTube > Instagram > Influencer Blog,False,3
U_B09_07429,B09,Instagram > Influencer Blog > YouTube > Google Search,False,4
U_B09_07430,B09,Marketplace > Google Search > Instagram > Influencer Blog > YouTube,False,5
U_B09_07431,B09,YouTube,False,1
U_B09_07432,B09,Marketplace > Instagram > Google Search > Influencer Blog,False,4
U_B09_07433,B09,YouTube > Marketplace > Influencer Blog,False,3
U_B09_07435,B09,Marketplace > Influencer Blog > Marketplace,False,3
U_B09_07436,B09,Marketplace > Google Search > YouTube > Google Search,False,4
U_B09_07437,B09,Marketplace > Influencer Blog,False,2
U_B09_07438,B09,YouTube > Google Search,False,2
U_B09_07439,B09,Marketplace > YouTube,False,2
U_B09_07440,B09,YouTube > Google Search > Instagram > YouTube > Marketplace > Instagram,False,6
U_B09_07441,B09,Influencer Blog,False,1
U_B09_07442,B09,Marketplace > Influencer Blog,False,2
U_B09_07443,B09,Google Search > YouTube,False,2
U_B09_07444,B09,Influencer Blog > Google Search > Marketplace > Google Search > Influencer Blog,False,5
U_B09_07445,B09,Marketplace > Influencer Blog > Instagram > Google Search,False,4
U_B09_07446,B09,Google Search > YouTube > Influencer Blog > Google Search,False,4
U_B09_07447,B09,Google Search > Instagram > Influencer Blog > Instagram,False,4
U_B09_07448,B09,Instagram,False,1
U_B09_07449,B09,Instagram > Influencer Blog > Marketplace > Google Search > Instagram,False,5
U_B09_07450,B09,Influencer Blog > Marketplace,False,2
U_B09_07451,B09,Google Search > YouTube > Google Search > Instagram,False,4
U_B09_07452,B09,Google Search > Influencer Blog > Instagram > Marketplace,False,4
U_B09_07453,B09,Marketplace > YouTube,False,2
U_B09_07454,B09,Google Search > Marketplace,False,2
U_B09_07455,B09,Instagram > YouTube > Marketplace,False,3
U_B09_07456,B09,Instagram,False,1
U_B09_07457,B09,Influencer Blog > Marketplace > Influencer Blog > Instagram,False,4
U_B09_07458,B09,Marketplace,False,1
U_B09_07459,B09,YouTube > Marketplace > YouTube,False,3
U_B09_07460,B09,Instagram > Google Search > Instagram,False,3
U_B09_07461,B09,YouTube > Instagram,False,2
U_B09_07462,B09,YouTube > Marketplace > YouTube > Instagram,False,4
U_B09_07463,B09,Influencer Blog > Instagram > Google Search > Influencer Blog,False,4
U_B09_07464,B09,YouTube > Google Search > Instagram > YouTube > Marketplace,False,5
U_B09_07465,B09,Google Search,False,1
U_B09_07466,B09,Marketplace > YouTube > Instagram > Influencer Blog,False,4
U_B09_07467,B09,Influencer Blog > Google Search,False,2
U_B09_07468,B09,Marketplace,False,1
U_B09_07469,B09,Influencer Blog > Google Search > Instagram > Influencer Blog,False,4
U_B09_07470,B09,Instagram,False,1
U_B09_07471,B09,YouTube > Influencer Blog > Marketplace,False,3
U_B09_07472,B09,Google Search > YouTube > Google Search,False,3
U_B09_07473,B09,Instagram > YouTube > Instagram > Influencer Blog > Instagram > YouTube,False,6
U_B09_07474,B09,Influencer Blog,False,1
U_B09_07475,B09,Instagram > Marketplace,False,2
U_B09_07476,B09,Instagram > Google Search > YouTube,False,3
U_B09_07477,B09,Instagram > Influencer Blog,False,2
