User_ID,Brand_ID,Purchase_Timestamp,Last_Click_Channel,Last_Click_Timestamp,Credit,Attribution_Type
U_B07_08807,B07,2026-01-12 00:53:00,Google Search,2026-01-10 11:33:00,1.0,last_click
U_B07_08811,B07,2026-01-07 12:50:00,Google Search,,1.0,orphan_fallback
U_B07_08814,B07,2026-01-04 23:10:00,Google Search,,1.0,orphan_fallback
U_B07_08815,B07,2026-01-06 03:41:00,Google Search,,1.0,orphan_fallback
U_B07_08816,B07,2026-01-05 10:08:00,Google Search,,1.0,orphan_fallback
U_B07_08819,B07,2026-01-15 02:16:00,Google Search,,1.0,orphan_fallback
U_B07_08827,B07,2026-01-12 18:09:00,Google Search,,1.0,orphan_fallback
U_B07_08834,B07,2026-01-12 17:00:00,YouTube,2026-01-03 18:10:00,1.0,last_click
U_B07_08847,B07,2026-01-04 14:23:00,Google Search,,1.0,orphan_fallback
U_B07_08851,B07,2026-01-05 05:21:00,Marketplace,,1.0,orphan_fallback
U_B07_08853,B07,2026-01-12 08:39:00,Google Search,,1.0,orphan_fallback
U_B07_08867,B07,2026-01-05 07:50:00,Google Search,,1.0,orphan_fallback
U_B07_08870,B07,2026-01-09 10:39:00,Marketplace,,1.0,orphan_fallback
U_B07_08876,B07,2026-01-13 06:00:00,Influencer Blog,2026-01-04 10:33:00,1.0,last_click
U_B07_08877,B07,2026-01-08 14:25:00,Google Search,,1.0,orphan_fallback
U_B07_08881,B07,2026-01-06 08:12:00,Influencer Blog,2026-01-01 22:39:00,1.0,last_click
U_B07_08886,B07,2026-01-11 03:15:00,Google Search,,1.0,orphan_fallback
U_B07_08887,B07,2026-01-06 05:00:00,Marketplace,,1.0,orphan_fallback
U_B07_08897,B07,2026-01-10 04:21:00,Marketplace,,1.0,orphan_fallback
U_B07_08898,B07,2026-01-07 14:46:00,Marketplace,,1.0,orphan_fallback
U_B07_08899,B07,2026-01-06 14:36:00,Google Search,,1.0,orphan_fallback
U_B07_08904,B07,2026-01-08 05:21:00,Google Search,,1.0,orphan_fallback
U_B07_08906,B07,2026-01-04 22:21:00,Marketplace,,1.0,orphan_fallback
U_B07_08913,B07,2026-01-06 12:41:00,Google Search,,1.0,orphan_fallback
U_B07_08916,B07,2026-01-03 17:38:00,Google Search,2026-01-01 16:58:00,1.0,last_click
U_B07_08919,B07,2026-01-09 17:56:00,Google Search,,1.0,orphan_fallback
U_B07_08921,B07,2026-01-09 14:38:00,Influencer Blog,2026-01-02 20:05:00,1.0,last_click
U_B07_08923,B07,2026-01-08 04:02:00,Google Search,,1.0,orphan_fallback
U_B07_08928,B07,2026-01-05 21:27:00,Google Search,,1.0,orphan_fallback
U_B07_08934,B07,2026-01-05 09:14:00,Google Search,,1.0,orphan_fallback
U_B07_08939,B07,2026-01-12 06:44:00,Google Search,,1.0,orphan_fallback
U_B07_08946,B07,2026-01-10 14:18:00,Google Search,,1.0,orphan_fallback
U_B07_08954,B07,2026-01-12 07:09:00,Google Search,,1.0,orphan_fallback
U_B07_08956,B07,2026-01-08 16:40:00,Marketplace,,1.0,orphan_fallback
U_B07_08959,B07,2026-01-04 09:08:00,Google Search,,1.0,orphan_fallback
U_B07_08968,B07,2026-01-08 00:28:00,Google Search,,1.0,orphan_fallback
U_B07_08970,B07,2026-01-08 17:27:00,YouTube,2026-01-04 01:03:00,1.0,last_click
U_B07_08971,B07,2026-01-07 21:26:00,Google Search,,1.0,orphan_fallback
U_B07_08977,B07,2026-01-12 17:07:00,Google Search,,1.0,orphan_fallback
U_B07_08992,B07,2026-01-06 22:49:00,Marketplace,,1.0,orphan_fallback
U_B07_08993,B07,2026-01-05 17:39:00,Google Search,,1.0,orphan_fallback
U_B07_08999,B07,2026-01-09 12:39:00,Marketplace,,1.0,orphan_fallback
U_B07_09001,B07,2026-01-04 22:37:00,Google Search,,1.0,orphan_fallback
U_B07_09002,B07,2026-01-12 04:29:00,Google Search,,1.0,orphan_fallback
U_B07_09004,B07,2026-01-05 23:56:00,YouTube,2026-01-03 16:03:00,1.0,last_click
U_B07_09009,B07,2026-01-06 22:28:00,YouTube,2026-01-03 19:51:00,1.0,last_click
U_B07_09010,B07,2026-01-07 21:51:00,Google Search,,1.0,orphan_fallback
U_B07_09013,B07,2026-01-09 22:35:00,Google Search,,1.0,orphan_fallback
U_B07_09028,B07,2026-01-03 23:24:00,Google Search,,1.0,orphan_fallback
U_B07_09030,B07,2026-01-04 10:44:00,Google Search,,1.0,orphan_fallback
U_B07_09034,B07,2026-01-06 17:42:00,Influencer Blog,,1.0,orphan_fallback
U_B07_09040,B07,2026-01-10 20:45:00,Google Search,,1.0,orphan_fallback
U_B07_09045,B07,2026-01-07 00:27:00,Google Search,,1.0,orphan_fallback
U_B07_09046,B07,2026-01-11 13:17:00,Google Search,,1.0,orphan_fallback
U_B07_09050,B07,2026-01-06 07:15:00,YouTube,,1.0,orphan_fallback
U_B07_09057,B07,2026-01-07 14:58:00,Google Search,,1.0,orphan_fallback
U_B07_09059,B07,2026-01-11 13:21:00,YouTube,2026-01-08 21:53:00,1.0,last_click
U_B07_09062,B07,2026-01-12 20:17:00,Google Search,,1.0,orphan_fallback
U_B07_09069,B07,2026-01-04 13:30:00,Google Search,,1.0,orphan_fallback
U_B07_09073,B07,2026-01-06 18:18:00,Marketplace,,1.0,orphan_fallback
U_B07_09075,B07,2026-01-09 20:02:00,Google Search,,1.0,orphan_fallback
U_B07_09085,B07,2026-01-08 13:56:00,Google Search,2026-01-07 19:13:00,1.0,last_click
U_B07_09114,B07,2026-01-05 12:57:00,Instagram,2026-01-01 08:10:00,1.0,last_click
U_B07_09144,B07,2026-01-09 23:35:00,Google Search,2026-01-06 01:05:00,1.0,last_click
U_B07_09147,B07,2026-01-05 08:12:00,Google Search,,1.0,orphan_fallback
U_B07_09160,B07,2026-01-07 01:03:00,Google Search,,1.0,orphan_fallback
U_B07_09161,B07,2026-01-08 04:50:00,Google Search,,1.0,orphan_fallback
U_B07_09162,B07,2026-01-11 18:20:00,Marketplace,,1.0,orphan_fallback
U_B07_09164,B07,2026-01-09 01:09:00,Marketplace,2026-01-03 20:41:00,1.0,last_click
U_B07_09173,B07,2026-01-05 13:46:00,Google Search,,1.0,orphan_fallback
U_B07_09183,B07,2026-01-11 06:40:00,Google Search,,1.0,orphan_fallback
U_B07_09197,B07,2026-01-11 16:07:00,Influencer Blog,2026-01-01 18:19:00,1.0,last_click
U_B07_09202,B07,2026-01-11 12:06:00,Google Search,,1.0,orphan_fallback
U_B07_09205,B07,2026-01-04 11:43:00,Google Search,,1.0,orphan_fallback
U_B07_09209,B07,2026-01-11 06:47:00,Instagram,2026-01-01 13:03:00,1.0,last_click
U_B07_09221,B07,2026-01-09 21:28:00,Google Search,,1.0,orphan_fallback
U_B07_09223,B07,2026-01-12 20:07:00,Google Search,,1.0,orphan_fallback
U_B07_09227,B07,2026-01-06 14:01:00,Google Search,,1.0,orphan_fallback
U_B07_09242,B07,2026-01-09 10:53:00,Marketplace,,1.0,orphan_fallback
U_B07_09251,B07,2026-01-12 12:47:00,Instagram,2026-01-03 07:16:00,1.0,last_click
U_B07_09254,B07,2026-01-08 20:51:00,Google Search,,1.0,orphan_fallback
U_B07_09257,B07,2026-01-12 10:30:00,Google Search,2026-01-01 10:41:00,1.0,last_click
U_B07_09258,B07,2026-01-09 20:37:00,Marketplace,,1.0,orphan_fallback
U_B07_09275,B07,2026-01-06 11:39:00,Google Search,,1.0,orphan_fallback
U_B07_09309,B07,2026-01-09 01:45:00,Marketplace,2026-01-01 20:18:00,1.0,last_click
U_B07_09312,B07,2026-01-04 18:00:00,Google Search,2026-01-01 16:05:00,1.0,last_click
U_B07_09316,B07,2026-01-03 16:16:00,Google Search,,1.0,orphan_fallback
U_B07_09323,B07,2026-01-11 22:51:00,Marketplace,,1.0,orphan_fallback
U_B07_09347,B07,2026-01-08 01:29:00,Marketplace,,1.0,orphan_fallback
U_B07_09354,B07,2026-01-08 17:29:00,Google Search,,1.0,orphan_fallback
U_B07_09358,B07,2026-01-07 15:18:00,Google Search,,1.0,orphan_fallback
U_B07_09359,B07,2026-01-11 02:26:00,Google Search,,1.0,orphan_fallback
U_B07_09360,B07,2026-01-07 23:29:00,Marketplace,,1.0,orphan_fallback
U_B07_09366,B07,2026-01-12 03:27:00,Marketplace,,1.0,orphan_fallback
U_B07_09369,B07,2026-01-06 06:38:00,Marketplace,,1.0,orphan_fallback
U_B07_09373,B07,2026-01-04 08:26:00,YouTube,2026-01-01 22:03:00,1.0,last_click
U_B07_09375,B07,2026-01-11 02:47:00,Google Search,,1.0,orphan_fallback
U_B07_09378,B07,2026-01-09 14:55:00,Google Search,,1.0,orphan_fallback
U_B07_09382,B07,2026-01-08 11:09:00,Marketplace,,1.0,orphan_fallback
U_B07_09402,B07,2026-01-04 13:46:00,Google Search,,1.0,orphan_fallback
U_B07_09409,B07,2026-01-12 22:38:00,Marketplace,,1.0,orphan_fallback
U_B07_09412,B07,2026-01-09 19:02:00,Marketplace,,1.0,orphan_fallback
U_B07_09417,B07,2026-01-10 03:38:00,Google Search,2026-01-02 17:22:00,1.0,last_click
U_B07_09418,B07,2026-01-06 02:22:00,Marketplace,,1.0,orphan_fallback
U_B07_09421,B07,2026-01-10 09:21:00,Marketplace,2026-01-05 16:06:00,1.0,last_click
U_B07_09429,B07,2026-01-09 00:48:00,Influencer Blog,2026-01-04 14:31:00,1.0,last_click
U_B07_09437,B07,2026-01-08 17:02:00,Google Search,2026-01-04 20:12:00,1.0,last_click
U_B07_09440,B07,2026-01-10 21:58:00,Google Search,,1.0,orphan_fallback
U_B07_09448,B07,2026-01-12 16:34:00,Marketplace,2026-01-05 07:55:00,1.0,last_click
U_B07_09451,B07,2026-01-08 10:39:00,Google Search,,1.0,orphan_fallback
U_B07_09457,B07,2026-01-07 06:45:00,Google Search,,1.0,orphan_fallback
U_B07_09458,B07,2026-01-06 02:26:00,Google Search,,1.0,orphan_fallback
U_B07_09466,B07,2026-01-13 12:12:00,Marketplace,,1.0,orphan_fallback
U_B07_09467,B07,2026-01-10 21:16:00,Marketplace,,1.0,orphan_fallback
U_B07_09468,B07,2026-01-08 10:45:00,Google Search,,1.0,orphan_fallback
U_B07_09475,B07,2026-01-02 09:37:00,Instagram,,1.0,orphan_fallback
U_B07_09481,B07,2026-01-08 22:00:00,Google Search,2026-01-06 02:25:00,1.0,last_click
U_B07_09495,B07,2026-01-12 08:29:00,Google Search,,1.0,orphan_fallback
U_B07_09501,B07,2026-01-10 00:04:00,Google Search,2026-01-06 00:08:00,1.0,last_click
U_B07_09510,B07,2026-01-07 14:58:00,Google Search,,1.0,orphan_fallback
U_B07_09512,B07,2026-01-07 16:52:00,Google Search,,1.0,orphan_fallback
U_B07_09522,B07,2026-01-09 16:00:00,Google Search,,1.0,orphan_fallback
U_B07_09526,B07,2026-01-04 08:21:00,Google Search,,1.0,orphan_fallback
U_B07_09527,B07,2026-01-04 18:43:00,Google Search,,1.0,orphan_fallback
U_B07_09535,B07,2026-01-04 19:42:00,Google Search,2026-01-04 04:59:00,1.0,last_click
U_B07_09539,B07,2026-01-08 04:45:00,Google Search,,1.0,orphan_fallback
U_B07_09543,B07,2026-01-10 06:17:00,Google Search,,1.0,orphan_fallback
U_B07_09549,B07,2026-01-09 06:50:00,Google Search,,1.0,orphan_fallback
U_B07_09554,B07,2026-01-08 22:15:00,Google Search,,1.0,orphan_fallback
U_B07_09556,B07,2026-01-10 02:39:00,Google Search,,1.0,orphan_fallback
U_B07_09566,B07,2026-01-09 07:09:00,Marketplace,,1.0,orphan_fallback
U_B07_09570,B07,2026-01-09 08:47:00,Influencer Blog,2026-01-03 22:06:00,1.0,last_click
U_B07_09579,B07,2026-01-03 02:03:00,Google Search,,1.0,orphan_fallback
U_B07_09582,B07,2026-01-07 13:09:00,Google Search,,1.0,orphan_fallback
U_B07_09597,B07,2026-01-12 08:48:00,Marketplace,,1.0,orphan_fallback
U_B07_09601,B07,2026-01-15 02:42:00,Google Search,,1.0,orphan_fallback
U_B07_09605,B07,2026-01-11 10:32:00,Google Search,,1.0,orphan_fallback
U_B07_09608,B07,2026-01-07 17:58:00,Google Search,,1.0,orphan_fallback
U_B07_09609,B07,2026-01-09 05:58:00,Google Search,,1.0,orphan_fallback
U_B07_09629,B07,2026-01-08 11:08:00,Google Search,,1.0,orphan_fallback
U_B07_09633,B07,2026-01-10 23:26:00,Instagram,2026-01-02 22:08:00,1.0,last_click
U_B07_09639,B07,2026-01-06 02:21:00,Google Search,,1.0,orphan_fallback
U_B07_09640,B07,2026-01-12 22:52:00,Google Search,,1.0,orphan_fallback
U_B07_09643,B07,2026-01-08 07:36:00,Google Search,,1.0,orphan_fallback
U_B07_09655,B07,2026-01-10 15:35:00,Google Search,,1.0,orphan_fallback
U_B07_09658,B07,2026-01-06 18:44:00,Google Search,,1.0,orphan_fallback
U_B07_09665,B07,2026-01-04 03:58:00,Google Search,,1.0,orphan_fallback
U_B07_09668,B07,2026-01-06 22:44:00,Instagram,2026-01-01 16:09:00,1.0,last_click
U_B07_09670,B07,2026-01-04 06:49:00,Influencer Blog,,1.0,orphan_fallback
U_B07_09679,B07,2026-01-04 22:45:00,Google Search,,1.0,orphan_fallback
U_B07_09680,B07,2026-01-07 22:40:00,Google Search,,1.0,orphan_fallback
U_B07_09689,B07,2026-01-06 07:12:00,Google Search,,1.0,orphan_fallback
U_B07_09690,B07,2026-01-08 09:48:00,Google Search,,1.0,orphan_fallback
U_B07_09691,B07,2026-01-09 09:32:00,Instagram,,1.0,orphan_fallback
U_B07_09693,B07,2026-01-13 09:24:00,Instagram,2026-01-03 18:52:00,1.0,last_click
U_B07_09694,B07,2026-01-09 07:52:00,Marketplace,,1.0,orphan_fallback
U_B07_09699,B07,2026-01-07 18:05:00,Google Search,,1.0,orphan_fallback
U_B07_09707,B07,2026-01-08 10:30:00,Influencer Blog,2026-01-06 18:37:00,1.0,last_click
U_B07_09710,B07,2026-01-09 08:20:00,Google Search,,1.0,orphan_fallback
U_B07_09713,B07,2026-01-02 03:54:00,Google Search,,1.0,orphan_fallback
U_B07_09725,B07,2026-01-05 18:27:00,Google Search,2026-01-03 15:57:00,1.0,last_click
U_B07_09727,B07,2026-01-12 09:46:00,Google Search,,1.0,orphan_fallback
U_B07_09728,B07,2026-01-09 08:59:00,Google Search,2026-01-04 13:42:00,1.0,last_click
U_B07_09731,B07,2026-01-08 00:52:00,Google Search,,1.0,orphan_fallback
U_B07_09734,B07,2026-01-09 10:49:00,Google Search,,1.0,orphan_fallback
U_B07_09744,B07,2026-01-06 03:06:00,Google Search,,1.0,orphan_fallback
U_B07_09746,B07,2026-01-08 09:10:00,Google Search,2026-01-04 09:49:00,1.0,last_click
U_B07_09754,B07,2026-01-07 14:31:00,Marketplace,,1.0,orphan_fallback
U_B07_09766,B07,2026-01-04 10:07:00,Google Search,2026-01-03 16:40:00,1.0,last_click
U_B07_09778,B07,2026-01-10 10:00:00,Influencer Blog,2026-01-08 18:11:00,1.0,last_click
U_B07_09783,B07,2026-01-11 23:05:00,Google Search,,1.0,orphan_fallback
U_B07_09792,B07,2026-01-09 03:08:00,Google Search,2026-01-08 14:48:00,1.0,last_click
U_B07_09795,B07,2026-01-04 19:55:00,Google Search,,1.0,orphan_fallback
U_B07_09802,B07,2026-01-04 19:45:00,Google Search,,1.0,orphan_fallback
U_B07_09804,B07,2026-01-10 14:52:00,Marketplace,,1.0,orphan_fallback
U_B07_09808,B07,2026-01-12 22:52:00,Google Search,,1.0,orphan_fallback
U_B07_09816,B07,2026-01-06 01:40:00,Google Search,,1.0,orphan_fallback
U_B07_09823,B07,2026-01-07 03:24:00,Google Search,,1.0,orphan_fallback
U_B07_09831,B07,2026-01-02 06:29:00,Google Search,,1.0,orphan_fallback
U_B07_09834,B07,2026-01-07 17:36:00,Marketplace,2026-01-06 22:39:00,1.0,last_click
U_B07_09838,B07,2026-01-08 11:36:00,Google Search,,1.0,orphan_fallback
U_B07_09843,B07,2026-01-10 21:36:00,Google Search,,1.0,orphan_fallback
U_B07_09865,B07,2026-01-10 06:10:00,Instagram,2026-01-06 18:19:00,1.0,last_click
U_B07_09877,B07,2026-01-13 20:28:00,Marketplace,,1.0,orphan_fallback
U_B07_09880,B07,2026-01-08 01:54:00,Marketplace,,1.0,orphan_fallback
U_B07_09885,B07,2026-01-09 20:03:00,Google Search,2026-01-07 13:30:00,1.0,last_click
U_B07_09888,B07,2026-01-08 08:08:00,Marketplace,,1.0,orphan_fallback
U_B07_09890,B07,2026-01-06 08:06:00,Google Search,,1.0,orphan_fallback
U_B07_09894,B07,2026-01-13 07:05:00,Google Search,2026-01-05 08:43:00,1.0,last_click
U_B07_09895,B07,2026-01-07 09:15:00,Google Search,,1.0,orphan_fallback
U_B07_09897,B07,2026-01-03 15:04:00,Google Search,,1.0,orphan_fallback
U_B07_09900,B07,2026-01-10 15:38:00,Instagram,2026-01-03 16:46:00,1.0,last_click
U_B07_09911,B07,2026-01-09 06:10:00,Marketplace,2026-01-04 20:40:00,1.0,last_click
U_B07_09923,B07,2026-01-07 23:07:00,Google Search,,1.0,orphan_fallback
U_B07_09924,B07,2026-01-03 04:40:00,Google Search,,1.0,orphan_fallback
U_B07_09933,B07,2026-01-13 01:36:00,Instagram,2026-01-04 02:49:00,1.0,last_click
U_B07_09934,B07,2026-01-08 07:29:00,Google Search,2026-01-04 14:51:00,1.0,last_click
U_B07_09939,B07,2026-01-06 14:31:00,Google Search,,1.0,orphan_fallback
U_B07_09943,B07,2026-01-10 03:07:00,Marketplace,,1.0,orphan_fallback
U_B07_09944,B07,2026-01-02 13:18:00,Google Search,,1.0,orphan_fallback
U_B07_09951,B07,2026-01-04 23:53:00,Google Search,,1.0,orphan_fallback
U_B07_09966,B07,2026-01-06 10:10:00,Influencer Blog,2026-01-05 21:29:00,1.0,last_click
U_B07_09968,B07,2026-01-04 12:01:00,Google Search,,1.0,orphan_fallback
U_B07_09971,B07,2026-01-06 07:53:00,Google Search,,1.0,orphan_fallback
U_B07_09972,B07,2026-01-07 15:07:00,Google Search,,1.0,orphan_fallback
U_B07_09973,B07,2026-01-07 18:02:00,Marketplace,,1.0,orphan_fallback
U_B07_09976,B07,2026-01-10 17:27:00,YouTube,2026-01-01 21:50:00,1.0,last_click
U_B07_09978,B07,2026-01-06 23:25:00,YouTube,2026-01-04 16:36:00,1.0,last_click
U_B07_09982,B07,2026-01-06 13:46:00,Google Search,,1.0,orphan_fallback
U_B07_09986,B07,2026-01-10 15:53:00,Google Search,,1.0,orphan_fallback
U_B07_09997,B07,2026-01-06 22:48:00,Google Search,,1.0,orphan_fallback
U_B08_00018,B08,2026-01-04 17:45:00,YouTube,,1.0,orphan_fallback
U_B08_00087,B08,2026-01-03 19:24:00,Instagram,,1.0,orphan_fallback
U_B08_00117,B08,2026-01-10 03:16:00,Marketplace,2026-01-07 23:58:00,1.0,last_click
U_B08_00176,B08,2026-01-04 09:42:00,YouTube,,1.0,orphan_fallback
U_B08_00185,B08,2026-01-06 09:30:00,Instagram,,1.0,orphan_fallback
U_B08_00187,B08,2026-01-10 13:28:00,Marketplace,,1.0,orphan_fallback
U_B08_00190,B08,2026-01-08 06:09:00,Google Search,2026-01-01 16:19:00,1.0,last_click
U_B08_00219,B08,2026-01-17 01:17:00,Influencer Blog,,1.0,orphan_fallback
U_B08_00305,B08,2026-01-10 19:34:00,Google Search,,1.0,orphan_fallback
U_B08_00308,B08,2026-01-10 21:44:00,YouTube,,1.0,orphan_fallback
U_B08_00378,B08,2026-01-06 06:33:00,Google Search,,1.0,orphan_fallback
U_B08_00424,B08,2026-01-02 10:50:00,Marketplace,,1.0,orphan_fallback
U_B08_00438,B08,2026-01-02 23:56:00,Google Search,,1.0,orphan_fallback
U_B08_00459,B08,2026-01-04 07:21:00,YouTube,,1.0,orphan_fallback
U_B08_00486,B08,2026-01-03 09:43:00,Google Search,,1.0,orphan_fallback
U_B08_00522,B08,2026-01-07 08:38:00,Instagram,2026-01-01 17:13:00,1.0,last_click
U_B08_00536,B08,2026-01-11 01:39:00,Instagram,,1.0,orphan_fallback
U_B08_00557,B08,2026-01-08 04:53:00,YouTube,,1.0,orphan_fallback
U_B08_00616,B08,2026-01-11 01:57:00,Influencer Blog,,1.0,orphan_fallback
U_B08_00701,B08,2026-01-11 07:14:00,YouTube,2026-01-10 07:58:00,1.0,last_click
U_B08_00707,B08,2026-01-08 02:02:00,Instagram,2026-01-01 16:38:00,1.0,last_click
U_B08_00764,B08,2026-01-10 07:29:00,Instagram,,1.0,orphan_fallback
U_B08_00808,B08,2026-01-05 01:31:00,Marketplace,,1.0,orphan_fallback
U_B08_00857,B08,2026-01-05 22:40:00,Marketplace,,1.0,orphan_fallback
U_B08_00858,B08,2026-01-04 13:33:00,Marketplace,,1.0,orphan_fallback
U_B08_00866,B08,2026-01-10 20:07:00,Marketplace,,1.0,orphan_fallback
U_B08_00913,B08,2026-01-11 09:57:00,Google Search,2026-01-08 19:07:00,1.0,last_click
U_B08_00997,B08,2026-01-03 09:41:00,Google Search,,1.0,orphan_fallback
U_B08_01011,B08,2026-01-13 04:45:00,Marketplace,,1.0,orphan_fallback
U_B08_01016,B08,2026-01-05 01:47:00,Influencer Blog,,1.0,orphan_fallback
U_B08_01113,B08,2026-01-08 01:51:00,Marketplace,,1.0,orphan_fallback
U_B08_01139,B08,2026-01-11 01:29:00,Google Search,,1.0,orphan_fallback
U_B08_01155,B08,2026-01-06 16:48:00,Instagram,,1.0,orphan_fallback
U_B08_01163,B08,2026-01-03 15:57:00,Google Search,,1.0,orphan_fallback
U_B08_01312,B08,2026-01-04 13:29:00,YouTube,,1.0,orphan_fallback
U_B08_01315,B08,2026-01-04 20:23:00,Marketplace,2026-01-04 00:06:00,1.0,last_click
U_B08_01350,B08,2026-01-07 16:51:00,YouTube,,1.0,orphan_fallback
U_B08_01356,B08,2026-01-09 03:28:00,YouTube,,1.0,orphan_fallback
U_B08_01412,B08,2026-01-08 18:27:00,Google Search,,1.0,orphan_fallback
U_B08_01418,B08,2026-01-10 22:45:00,YouTube,,1.0,orphan_fallback
U_B08_01436,B08,2026-01-06 14:58:00,Instagram,,1.0,orphan_fallback
U_B08_01443,B08,2026-01-05 02:45:00,Marketplace,2026-01-03 02:16:00,1.0,last_click
U_B08_01450,B08,2026-01-07 17:50:00,Marketplace,2026-01-05 05:36:00,1.0,last_click
U_B08_01496,B08,2026-01-10 01:47:00,Instagram,2026-01-03 17:18:00,1.0,last_click
U_B08_01550,B08,2026-01-06 18:59:00,Influencer Blog,,1.0,orphan_fallback
U_B08_01565,B08,2026-01-06 22:04:00,YouTube,,1.0,orphan_fallback
U_B08_01576,B08,2026-01-07 12:51:00,Marketplace,,1.0,orphan_fallback
U_B08_01600,B08,2026-01-07 07:01:00,Google Search,,1.0,orphan_fallback
U_B08_01607,B08,2026-01-12 12:25:00,Google Search,2026-01-11 08:58:00,1.0,last_click
U_B08_01625,B08,2026-01-03 15:40:00,Google Search,,1.0,orphan_fallback
U_B08_01633,B08,2026-01-13 12:14:00,Marketplace,,1.0,orphan_fallback
U_B08_01654,B08,2026-01-06 08:17:00,Google Search,,1.0,orphan_fallback
U_B08_01655,B08,2026-01-06 04:28:00,Google Search,,1.0,orphan_fallback
U_B08_01688,B08,2026-01-05 02:50:00,Influencer Blog,,1.0,orphan_fallback
U_B08_01708,B08,2026-01-03 18:03:00,Instagram,,1.0,orphan_fallback
U_B08_01779,B08,2026-01-10 06:17:00,Marketplace,,1.0,orphan_fallback
U_B08_01784,B08,2026-01-10 00:06:00,Google Search,2026-01-08 07:43:00,1.0,last_click
U_B08_01798,B08,2026-01-07 03:43:00,YouTube,2026-01-03 09:06:00,1.0,last_click
U_B08_01805,B08,2026-01-09 11:50:00,Marketplace,,1.0,orphan_fallback
U_B08_01848,B08,2026-01-06 10:01:00,Marketplace,,1.0,orphan_fallback
U_B08_01849,B08,2026-01-09 11:51:00,Influencer Blog,,1.0,orphan_fallback
U_B08_01865,B08,2026-01-12 01:53:00,Influencer Blog,2026-01-09 10:06:00,1.0,last_click
U_B08_02003,B08,2026-01-04 07:45:00,Google Search,,1.0,orphan_fallback
U_B08_02070,B08,2026-01-05 10:40:00,Marketplace,,1.0,orphan_fallback
U_B08_02101,B08,2026-01-10 18:43:00,Google Search,,1.0,orphan_fallback
U_B08_02126,B08,2026-01-02 18:36:00,Google Search,,1.0,orphan_fallback
U_B08_02148,B08,2026-01-10 12:27:00,Instagram,,1.0,orphan_fallback
U_B08_02151,B08,2026-01-08 18:56:00,Google Search,2026-01-04 12:38:00,1.0,last_click
U_B08_02174,B08,2026-01-02 18:40:00,Influencer Blog,,1.0,orphan_fallback
U_B08_02191,B08,2026-01-10 02:09:00,Influencer Blog,2026-01-01 14:37:00,1.0,last_click
U_B08_02195,B08,2026-01-08 07:44:00,Influencer Blog,2026-01-03 11:54:00,1.0,last_click
U_B08_02279,B08,2026-01-13 22:44:00,Google Search,,1.0,orphan_fallback
U_B08_02336,B08,2026-01-10 20:11:00,YouTube,,1.0,orphan_fallback
U_B08_02464,B08,2026-01-06 16:18:00,Instagram,2026-01-01 22:02:00,1.0,last_click
U_B08_02482,B08,2026-01-08 07:35:00,Instagram,,1.0,orphan_fallback
U_B08_02532,B08,2026-01-12 11:23:00,Instagram,2026-01-08 02:37:00,1.0,last_click
U_B08_02539,B08,2026-01-11 07:09:00,YouTube,2026-01-06 11:42:00,1.0,last_click
U_B08_02663,B08,2026-01-07 03:09:00,Influencer Blog,,1.0,orphan_fallback
U_B08_02686,B08,2026-01-09 14:21:00,Google Search,,1.0,orphan_fallback
U_B08_02731,B08,2026-01-06 01:22:00,Marketplace,,1.0,orphan_fallback
U_B08_02761,B08,2026-01-08 21:19:00,YouTube,,1.0,orphan_fallback
U_B08_02767,B08,2026-01-10 07:52:00,Influencer Blog,,1.0,orphan_fallback
U_B08_02783,B08,2026-01-03 18:25:00,Google Search,,1.0,orphan_fallback
U_B08_02889,B08,2026-01-06 01:25:00,Google Search,,1.0,orphan_fallback
U_B08_02926,B08,2026-01-14 01:46:00,Marketplace,,1.0,orphan_fallback
U_B08_03008,B08,2026-01-07 13:41:00,YouTube,,1.0,orphan_fallback
U_B08_03035,B08,2026-01-06 19:16:00,Marketplace,,1.0,orphan_fallback
U_B08_03045,B08,2026-01-05 17:04:00,Marketplace,,1.0,orphan_fallback
U_B08_03110,B08,2026-01-08 17:30:00,Marketplace,,1.0,orphan_fallback
U_B08_03113,B08,2026-01-03 17:09:00,Influencer Blog,,1.0,orphan_fallback
U_B08_03175,B08,2026-01-12 06:51:00,Instagram,,1.0,orphan_fallback
U_B08_03205,B08,2026-01-07 17:39:00,YouTube,,1.0,orphan_fallback
U_B08_03209,B08,2026-01-04 02:20:00,Influencer Blog,,1.0,orphan_fallback
U_B08_03261,B08,2026-01-09 20:00:00,YouTube,,1.0,orphan_fallback
U_B08_03272,B08,2026-01-06 17:59:00,Influencer Blog,,1.0,orphan_fallback
U_B08_03306,B08,2026-01-12 18:40:00,YouTube,,1.0,orphan_fallback
U_B08_03315,B08,2026-01-06 22:04:00,YouTube,,1.0,orphan_fallback
U_B08_03354,B08,2026-01-12 15:38:00,Google Search,,1.0,orphan_fallback
U_B08_03415,B08,2026-01-13 19:47:00,Marketplace,,1.0,orphan_fallback
U_B08_03432,B08,2026-01-12 04:12:00,Instagram,2026-01-06 13:39:00,1.0,last_click
U_B08_03439,B08,2026-01-13 19:35:00,Marketplace,2026-01-06 11:49:00,1.0,last_click
U_B08_03445,B08,2026-01-06 07:02:00,Marketplace,,1.0,orphan_fallback
U_B08_03484,B08,2026-01-05 18:29:00,Instagram,,1.0,orphan_fallback
